,lat,lon,date_piqure_saisie,sex_pique,nbr_tique,environnement,raison_presence,departement,year,month,week,day,moisannee
1769,48.71333,5.1277337,2018-07-08,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2018,7,27,8,2018-07
1770,49.173542,6.9151483,2018-07-08,Homme,1,For̻t,,Moselle,2018,7,27,8,2018-07
1771,48.606815,7.062885,2018-07-08,Homme,5,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,27,8,2018-07
1772,48.71174744,7.23521805,2018-07-08,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,27,8,2018-07
1773,47.845734,6.913134,2018-07-08,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2018,7,27,8,2018-07
1774,47.848736,6.917739,2018-07-08,Femme,1,Prairie,Randonn̩e; promenade; pique-nique,Vosges,2018,7,27,8,2018-07
1775,48.621853,7.3101764,2018-07-08,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,27,8,2018-07
1776,48.621352,7.247948,2018-07-08,Homme,7,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,27,8,2018-07
1777,49.15776,6.8874445,2018-07-09,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,9,2018-07
1778,48.808993,6.260957,2018-07-09,Femme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,28,9,2018-07
1779,48.77696,7.3572264,2018-07-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,28,9,2018-07
1780,49.503365,5.69792,2018-07-09,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,9,2018-07
1781,47.950043,6.754277,2018-07-09,Femme,1,Prairie,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,9,2018-07
1782,49.029445,6.096724,2018-07-09,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,9,2018-07
1783,49.52558,5.759696,2018-07-10,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,28,10,2018-07
1784,48.690811,6.316876,2018-07-10,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,10,2018-07
1785,49.149395,7.48083,2018-07-10,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,10,2018-07
1786,47.99919,7.267128,2018-07-10,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,28,10,2018-07
1787,47.9290103727781,7.12950468063364,2018-07-10,Homme,7,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,28,10,2018-07
1788,48.7221341957512,6.77719116210936,2018-07-10,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,28,10,2018-07
1789,48.300767,6.142623,2018-07-10,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,10,2018-07
1790,48.914143,6.0112815,2018-07-10,Femme,1,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2018,7,28,10,2018-07
1791,49.10073,7.0963006,2018-07-12,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,28,12,2018-07
1792,47.857845,6.835011,2018-07-11,Femme,4,Autre,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,11,2018-07
1793,48.046803,6.2677035,2018-07-11,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,11,2018-07
1794,48.75352,6.285816,2018-07-11,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,11,2018-07
1795,49.0665348382592,6.17054522037513,2018-07-12,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,28,12,2018-07
1796,49.08009,6.064991,2018-07-12,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,12,2018-07
1797,49.012295,6.0343227,2018-07-12,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,12,2018-07
1798,48.723446,7.204972,2018-07-12,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,12,2018-07
1799,48.683606,6.154822,2018-07-12,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,28,12,2018-07
1800,48.5564,7.5139456,2018-07-12,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,28,12,2018-07
1801,48.67413,7.0666714,2018-07-12,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,28,12,2018-07
1802,48.677816,6.180484,2018-07-12,Homme,1,Jardin priv̩,Activit̩ professionnelle,Meurthe-et-Moselle,2018,7,28,12,2018-07
1803,48.683351,6.156946,2018-07-12,Femme,1,For̻t,Sortie scolaire,Meurthe-et-Moselle,2018,7,28,12,2018-07
1804,48.622132,6.998358,2018-07-13,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,13,2018-07
1805,48.67406,7.066256,2018-07-13,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,28,13,2018-07
1806,48.7612323670832,6.22752070426969,2018-07-13,Homme,1,Autre,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,13,2018-07
1807,48.97889,4.8931365,2018-07-13,Femme,1,For̻t,,Marne,2018,7,28,13,2018-07
1808,48.659363,6.0653043,2018-07-13,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,13,2018-07
1809,49.282776,6.208731,2018-07-13,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,13,2018-07
1810,48.97886,4.893337,2018-07-14,Homme,1,Prairie,,Marne,2018,7,28,14,2018-07
1811,49.12204,7.403333,2018-07-14,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,28,14,2018-07
1812,47.857557,6.833596,2018-07-14,Femme,1,Jardin priv̩,Lieu de r̩sidence,Vosges,2018,7,28,14,2018-07
1813,48.198823,6.515948,2018-07-14,Homme,1,Autre,Lieu de r̩sidence,Vosges,2018,7,28,14,2018-07
1814,49.017918,5.106599,2018-07-14,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meuse,2018,7,28,14,2018-07
1815,48.3306912833877,7.0587158203124,2018-07-14,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,14,2018-07
1816,48.680016,5.8385754,2018-07-15,Femme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,28,15,2018-07
1817,48.680673,6.176565,2018-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,15,2018-07
1818,48.31707,6.126062,2018-07-15,Homme,1,Jardin priv̩,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,15,2018-07
1819,48.984097,5.9366264,2018-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,15,2018-07
1820,48.202793,7.2750435,2018-07-15,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,28,15,2018-07
1821,48.796627,5.1556005,2018-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2018,7,28,15,2018-07
1822,48.622079,6.998288,2018-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,28,15,2018-07
1823,49.1807367158288,6.36622545740338,2018-07-15,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,28,15,2018-07
1824,48.4833676833819,7.01854705810546,2018-07-15,Femme,20,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,15,2018-07
1825,48.20305,5.9040604,2018-07-15,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Vosges,2018,7,28,15,2018-07
1826,48.60422,6.063776,2018-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,28,15,2018-07
1827,48.644926941131,6.17403745651243,2018-07-16,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,29,16,2018-07
1828,47.9242,7.1038,2018-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,29,16,2018-07
1829,48.595086,6.135111,2018-07-16,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,16,2018-07
1830,48.04333,6.4262447,2018-07-16,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2018,7,29,16,2018-07
1831,48.099346,4.099286,2018-07-17,Homme,1,For̻t,Activit̩ professionnelle,Aube,2018,7,29,17,2018-07
1832,48.905296,7.252289,2018-07-17,Homme,3,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2018,7,29,17,2018-07
1833,49.0452250373312,7.77260720729846,2018-07-17,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,29,17,2018-07
1834,49.11461,6.136615,2018-07-17,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,29,17,2018-07
1835,48.2072636774098,5.61633110046374,2018-07-17,Homme,3,For̻t,Activit̩ professionnelle,Haute-Marne,2018,7,29,17,2018-07
1836,48.7234888832832,5.82461644895366,2018-07-17,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,17,2018-07
1837,48.044712,7.544957,2018-07-17,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,29,17,2018-07
1838,48.53003,7.699892,2018-07-17,Femme,2,Autre,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,29,17,2018-07
1839,48.719416195122,6.77753448486329,2018-07-17,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,29,17,2018-07
1840,48.64927,7.235076,2018-07-18,Femme,2,For̻t,Lieu de r̩sidence,Moselle,2018,7,29,18,2018-07
1841,48.970047,7.566305,2018-07-18,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,29,18,2018-07
1842,49.1316960056838,6.12181895969111,2018-07-18,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,29,18,2018-07
1843,49.0231694918652,7.54486083984354,2018-07-18,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,29,18,2018-07
1844,48.247708,7.616436,2018-07-18,Homme,1,For̻t,Activit̩ professionnelle,Bas-Rhin,2018,7,29,18,2018-07
1845,48.562984,5.5220976,2018-07-18,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meuse,2018,7,29,18,2018-07
1846,48.72091,7.2302003,2018-07-19,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,29,19,2018-07
1847,49.148277,6.7476616,2018-07-19,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,29,19,2018-07
1848,48.7071338144039,7.9077529907227,2018-07-19,Homme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2018,7,29,19,2018-07
1849,49.325216,6.034664,2018-07-19,Femme,1,Parc urbain,Activit̩ professionnelle,Moselle,2018,7,29,19,2018-07
1850,48.476516,5.037117,2018-07-19,Homme,1,For̻t,Activit̩ professionnelle,Haute-Marne,2018,7,29,19,2018-07
1851,48.530956,7.7013535,2018-07-20,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,29,20,2018-07
1852,48.7762,6.2571235,2018-07-20,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,29,20,2018-07
1853,48.17607,5.848794,2018-07-20,Femme,3,For̻t,Activit̩ professionnelle,Vosges,2018,7,29,20,2018-07
1854,48.468045,4.906816,2018-07-20,Homme,2,For̻t,Activit̩ professionnelle,Haute-Marne,2018,7,29,20,2018-07
1855,48.600967,6.1450024,2018-07-20,Homme,1,Autre,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,20,2018-07
1856,48.700146,6.269834,2018-07-20,Homme,1,Autre,,Meurthe-et-Moselle,2018,7,29,20,2018-07
1857,48.6535461778992,6.16590499877924,2018-07-20,Femme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,29,20,2018-07
1858,48.776085,6.2569313,2018-07-20,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,29,20,2018-07
1859,48.6641636851818,6.16322921239791,2018-07-20,Homme,0,,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,20,2018-07
1860,48.724056,6.3086543,2018-07-21,Homme,1,,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,29,21,2018-07
1861,47.697225815889,7.35935081534986,2018-07-21,Homme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2018,7,29,21,2018-07
1862,47.996777,7.1762447,2018-07-21,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,29,21,2018-07
1863,48.686745,6.125168,2018-07-21,Homme,11,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,21,2018-07
1864,48.796593,6.579399,2018-07-21,Homme,6,Prairie,Randonn̩e; promenade; pique-nique,Moselle,2018,7,29,21,2018-07
1865,48.795903,6.578598,2018-07-21,Homme,12,Prairie,Randonn̩e; promenade; pique-nique,Moselle,2018,7,29,21,2018-07
1866,48.744377,7.345844,2018-07-21,Homme,1,Jardin priv̩,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,29,21,2018-07
1867,48.797402,6.579185,2018-07-21,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Moselle,2018,7,29,21,2018-07
1868,49.03629,6.5406227,2018-07-21,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,29,21,2018-07
1869,48.713411,6.185206,2018-07-22,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,22,2018-07
1870,48.012936,6.7302823,2018-07-22,Homme,1,Jardin priv̩,Lieu de r̩sidence,Vosges,2018,7,29,22,2018-07
1871,48.45687,6.9932036,2018-07-22,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2018,7,29,22,2018-07
1872,48.859,6.118675,2018-07-22,Femme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,22,2018-07
1873,47.86707,7.154435,2018-07-22,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,29,22,2018-07
1874,48.540092,6.225954,2018-07-22,Homme,1,,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,22,2018-07
1875,48.635013,7.328883,2018-07-22,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,29,22,2018-07
1876,48.5319087789991,6.46407544612876,2018-07-22,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,29,22,2018-07
1877,48.57362,6.16792,2018-07-22,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,22,2018-07
1878,48.533226,7.326311,2018-07-22,Homme,0,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2018,7,29,22,2018-07
1879,48.574,6.1668143,2018-07-22,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,29,22,2018-07
1880,48.319418,4.968148,2018-07-23,Homme,1,Prairie,Lieu de r̩sidence,Haute-Marne,2018,7,30,23,2018-07
1881,48.7198692054247,6.77787780761713,2018-07-23,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,30,23,2018-07
1882,48.670815,5.8708334,2018-07-23,Femme,1,Parc urbain,Sortie scolaire,Meurthe-et-Moselle,2018,7,30,23,2018-07
1883,48.45887,6.6524158,2018-07-23,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,23,2018-07
1884,48.725895,7.2322435,2018-07-23,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,30,23,2018-07
1885,48.798180356818,6.91795349121056,2018-07-23,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,30,23,2018-07
1886,48.62252,7.801211,2018-07-24,Homme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2018,7,30,24,2018-07
1887,47.731432,7.379926,2018-07-24,Femme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2018,7,30,24,2018-07
1888,48.85884,6.11885,2018-07-24,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,24,2018-07
1889,48.70011,6.262174,2018-07-24,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,24,2018-07
1890,48.2068747101219,5.60040950775148,2018-07-24,Homme,1,For̻t,Activit̩ professionnelle,Haute-Marne,2018,7,30,24,2018-07
1891,49.225947,6.625795,2018-07-24,Femme,0,Jardin priv̩,,Moselle,2018,7,30,24,2018-07
1892,48.013897,6.5972686,2018-08-02,Femme,1,,Randonn̩e; promenade; pique-nique,Vosges,2018,8,31,2,2018-08
1893,49.402031774473,5.86536884307866,2018-07-24,Homme,1,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2018,7,30,24,2018-07
1894,49.17839,7.0144315,2018-07-24,Homme,2,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,30,24,2018-07
1895,48.858715,6.1188564,2018-07-25,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,25,2018-07
1896,50.1272145520252,4.83467102050782,2018-07-25,Homme,1,For̻t,Activit̩ professionnelle,Ardennes,2018,7,30,25,2018-07
1897,48.678436,7.0706635,2018-07-25,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,30,25,2018-07
1898,48.709625,7.2096963,2018-07-25,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,30,25,2018-07
1899,48.7185101622741,6.7768478393557,2018-07-25,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,30,25,2018-07
1900,48.262947,7.591428,2018-07-25,Femme,1,For̻t,Sortie scolaire,Bas-Rhin,2018,7,30,25,2018-07
1901,49.291466,6.1915784,2018-07-25,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,30,25,2018-07
1902,49.18259,6.924839,2018-07-25,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,7,30,25,2018-07
1903,48.668505,5.910387,2018-07-26,Femme,1,,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,26,2018-07
1904,49.288624114199,6.32306098937988,2018-07-26,Homme,1,For̻t,Activit̩ professionnelle,Moselle,2018,7,30,26,2018-07
1905,47.975708,6.6405377,2018-07-26,Homme,1,Jardin priv̩,,Vosges,2018,7,30,26,2018-07
1906,47.856255,6.83903,2018-07-26,Homme,1,Parc urbain,Randonn̩e; promenade; pique-nique,Vosges,2018,7,30,26,2018-07
1907,48.69628,7.3265533,2018-07-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,26,2018-07
1908,48.858894,6.11889,2018-07-26,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,26,2018-07
1909,48.622997,7.828171,2018-07-27,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,27,2018-07
1910,48.905308,7.2521234,2018-07-27,Homme,1,Prairie,Lieu de r̩sidence,Bas-Rhin,2018,7,30,27,2018-07
1911,48.550995,6.41002,2018-07-27,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,27,2018-07
1912,47.650279,7.156376,2018-07-27,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,30,27,2018-07
1913,48.2952322378868,7.32487678527824,2018-07-28,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,28,2018-07
1914,48.492256,7.3250227,2018-07-28,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,28,2018-07
1915,48.2951180327352,7.32504844665512,2018-07-28,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,28,2018-07
1916,48.7165069223449,7.3251396417621,2018-07-28,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,28,2018-07
1917,48.7186021819788,7.32607841491691,2018-07-28,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,28,2018-07
1918,48.7186021819788,7.32607841491691,2018-07-28,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,7,30,28,2018-07
1919,48.7487755632682,6.22208118438724,2018-07-28,Femme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,7,30,28,2018-07
1920,48.136745,3.8892038,2018-07-29,Homme,1,For̻t,Activit̩ professionnelle,Aube,2018,7,30,29,2018-07
1921,48.574852,6.1617503,2018-07-29,Homme,6,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,29,2018-07
1922,48.54668,6.394022,2018-07-29,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,30,29,2018-07
1923,48.621346,6.054657,2018-07-30,Femme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,7,31,30,2018-07
1924,47.942375,7.155326,2018-07-31,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,7,31,31,2018-07
1925,48.396843,7.0236807,2018-07-31,Femme,1,For̻t,Activit̩ professionnelle,Vosges,2018,7,31,31,2018-07
1926,49.173972,6.719737,2018-07-31,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,7,31,31,2018-07
1927,48.133068,3.843338,2018-08-01,Homme,3,For̻t,Activit̩ professionnelle,Aube,2018,8,31,1,2018-08
1928,47.830045,7.078643,2018-08-01,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,8,31,1,2018-08
1929,48.633457,6.0959096,2018-08-02,Femme,1,For̻t,Sortie scolaire,Meurthe-et-Moselle,2018,8,31,2,2018-08
1930,47.828392,7.24746,2018-08-02,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,8,31,2,2018-08
1931,48.468002,6.808718,2018-08-03,Homme,1,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2018,8,31,3,2018-08
1932,49.863964,4.612499,2018-08-03,Femme,4,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2018,8,31,3,2018-08
1933,47.70825,7.2862086,2018-08-04,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,8,31,4,2018-08
1934,48.465605,5.431761,2018-08-04,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meuse,2018,8,31,4,2018-08
1935,48.465605,5.431761,2018-08-04,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meuse,2018,8,31,4,2018-08
1936,48.70164,6.415374,2018-08-05,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,8,31,5,2018-08
1937,47.805226,7.093854,2018-08-05,Femme,1,For̻t,Lieu de r̩sidence,Haut-Rhin,2018,8,31,5,2018-08
1938,48.6544136911188,5.0466728210449,2018-08-05,Femme,3,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2018,8,31,5,2018-08
1939,48.67445,7.0662494,2018-08-06,Homme,2,For̻t,Activit̩ professionnelle,Moselle,2018,8,32,6,2018-08
1940,48.429526,5.752627,2018-08-06,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2018,8,32,6,2018-08
1941,49.17352,6.9151235,2018-08-06,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,8,32,6,2018-08
1942,49.40211,6.454421,2018-08-06,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,8,32,6,2018-08
1943,48.55993,7.343855,2018-08-07,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2018,8,32,7,2018-08
1944,48.626682,6.1136303,2018-08-07,,1,Autre,Lieu de r̩sidence,Meurthe-et-Moselle,2018,8,32,7,2018-08
1945,48.233574,3.6713614,2018-08-08,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Aube,2018,8,32,8,2018-08
1946,48.56139,7.3441525,2018-08-09,Homme,1,For̻t,Activit̩ professionnelle,Bas-Rhin,2018,8,32,9,2018-08
1947,49.172844,5.9748936,2018-08-09,Homme,1,Autre,Activit̩ professionnelle,Meurthe-et-Moselle,2018,8,32,9,2018-08
1948,48.623353,6.083296,2018-08-10,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2018,8,32,10,2018-08
1949,47.9786328521578,6.44700050353991,2018-08-11,Homme,1,,Lieu de r̩sidence,Vosges,2018,8,32,11,2018-08
1950,49.284335,6.07383,2018-08-11,Femme,0,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2018,8,32,11,2018-08
1951,48.620003,6.020988,2018-08-11,Femme,3,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,8,32,11,2018-08
1952,47.8218234269607,7.0267868042007,2018-08-11,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,8,32,11,2018-08
1953,48.660805,6.135107,2018-08-12,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,8,32,12,2018-08
1954,48.8082427257863,6.22806959188886,2018-08-12,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,8,32,12,2018-08
1955,49.2991582844093,6.41541481018062,2018-08-12,Femme,1,Prairie,Activit̩ professionnelle,Moselle,2018,8,32,12,2018-08
1956,48.655243,6.1248603,2018-08-12,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2018,8,32,12,2018-08
1957,47.8997261467848,7.22488403320304,2018-08-14,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2018,8,33,14,2018-08
